YY_MM,GEN_VAL_MO_x_1220,GEN_VAL_MO_x_2010,GEN_VAL_MO_x_2050,GEN_VAL_MO_x_2110,GEN_VAL_MO_x_2150,GEN_VAL_MO_x_2230,GEN_VAL_MO_x_2250,GEN_VAL_MO_x_2470,GEN_VAL_MO_x_2740,GEN_VAL_MO_x_3010,GEN_VAL_MO_x_3310,GEN_VAL_MO_x_3330,GEN_VAL_MO_x_3350,GEN_VAL_MO_x_3370,GEN_VAL_MO_x_3510,GEN_VAL_MO_x_3530,GEN_VAL_MO_x_4000,GEN_VAL_MO_x_4010,GEN_VAL_MO_x_4039,GEN_VAL_MO_x_4050,GEN_VAL_MO_x_4099,GEN_VAL_MO_x_4120,GEN_VAL_MO_x_4190,GEN_VAL_MO_x_4210,GEN_VAL_MO_x_4231,GEN_VAL_MO_x_4239,GEN_VAL_MO_x_4279,GEN_VAL_MO_x_4280,GEN_VAL_MO_x_4330,GEN_VAL_MO_x_4351,GEN_VAL_MO_x_4359,GEN_VAL_MO_x_4370,GEN_VAL_MO_x_4419,GEN_VAL_MO_x_4470,GEN_VAL_MO_x_4490,GEN_VAL_MO_x_4510,GEN_VAL_MO_x_4550,GEN_VAL_MO_x_4622,GEN_VAL_MO_x_4623,GEN_VAL_MO_x_4633,GEN_VAL_MO_x_4634,GEN_VAL_MO_x_4700,GEN_VAL_MO_x_4710,GEN_VAL_MO_x_4759,GEN_VAL_MO_x_4791,GEN_VAL_MO_x_4792,GEN_VAL_MO_x_4793,GEN_VAL_MO_x_4801,GEN_VAL_MO_x_4840,GEN_VAL_MO_x_4850,GEN_VAL_MO_x_4870,GEN_VAL_MO_x_4890,GEN_VAL_MO_x_5081,GEN_VAL_MO_x_5170,GEN_VAL_MO_x_5180,GEN_VAL_MO_x_5200,GEN_VAL_MO_x_5230,GEN_VAL_MO_x_5250,GEN_VAL_MO_x_5330,GEN_VAL_MO_x_5350,GEN_VAL_MO_x_5420,GEN_VAL_MO_x_5490,GEN_VAL_MO_x_5520,GEN_VAL_MO_x_5550,GEN_VAL_MO_x_5570,GEN_VAL_MO_x_5590,GEN_VAL_MO_x_5600,GEN_VAL_MO_x_5650,GEN_VAL_MO_x_5700,GEN_VAL_MO_x_5800,GEN_VAL_MO_x_5820,GEN_VAL_MO_x_5880,GEN_VAL_MO_x_6021,GEN_VAL_MO_x_6141,GEN_VAL_MO_x_7230,GEN_VAL_MO_x_7910,Agreements_1220,Agreements_2010,Agreements_3510,Agreements_5800,Agreements_6021,pre_post_tariff,PMI,STEEL_PRICE
2021-01,1486217428.0,757790825.0,1610865.0,494478.0,2760103.0,2572381.0,217843.0,4702969.0,58394682.0,26237221.0,4175049.0,76898.0,239333.0,15045235.0,168580298.0,393866.0,702689.0,29584527.0,14269608.0,27220811.0,6363655.0,57160139.0,1140097.0,23189572.0,14903620.0,6339513.0,45599487.0,168982740.0,42111344.0,13393092.0,3127064.0,2229448.0,15496453.0,717130.0,874845.0,1758893.0,15299451.0,1614118.0,49408955.0,227627.0,16988699.0,41227822.0,10106703.0,119760033.0,797867.0,4629393.0,83792.0,388465.0,9604640.0,12554145.0,1634246.0,65150996.0,10715194.0,32570251.0,13889411.0,100026538.0,23560828.0,37513402.0,162654027.0,1265806.0,2667273.0,101122405.0,104315095.0,2636289.0,39008720.0,4466731.0,22016158.0,2409750.0,1286555255.0,212492641.0,1899240.0,174990084.0,26653121.0,1422622.0,127672.0,45584116.0,1.0,1.0,1.0,1.0,1.0,1,59.2,1362.67
2021-02,1508455338.0,693285803.0,3097465.0,443077.0,3024802.0,3677513.0,372264.0,4175484.0,51542005.0,32132773.0,3762062.0,196598.0,162181.0,18701863.0,283183263.0,40745.0,626990.0,32293357.0,14050019.0,2020327.0,7611135.0,101690675.0,3123006.0,46395369.0,16620316.0,11797346.0,53187366.0,190689189.0,53229554.0,14069477.0,1624091.0,2148428.0,13489801.0,296405.0,394043.0,1785120.0,13308351.0,1127937.0,56174934.0,473799.0,15008106.0,38577473.0,9660562.0,92166555.0,1325299.0,5706340.0,448103.0,1312290.0,9478176.0,13733019.0,1826121.0,72780171.0,16961600.0,19381577.0,17182123.0,94279436.0,26849969.0,36160881.0,147891131.0,552103.0,2216604.0,72368194.0,74836823.0,2673934.0,62322856.0,3243811.0,20159282.0,2977337.0,1204598501.0,276061627.0,1301800.0,169558283.0,38120815.0,1159166.0,57189.0,59048588.0,1.0,1.0,1.0,1.0,1.0,1,60.4,1387.695
2021-03,1859303726.0,909689612.0,3020924.0,892921.0,2763883.0,3113199.0,491200.0,13918881.0,79190476.0,40551132.0,4454769.0,260477.0,332238.0,11487666.0,303686442.0,142401.0,580335.0,49621835.0,12825551.0,16076772.0,8748525.0,116342445.0,1396581.0,74322945.0,20397473.0,19472446.0,65167041.0,267231635.0,54853325.0,24719198.0,2926471.0,3552657.0,17381025.0,470606.0,879234.0,2355980.0,19528112.0,2633192.0,101772908.0,12564335.0,32981402.0,69613323.0,11001274.0,115603780.0,2397700.0,6986267.0,162044.0,830705.0,13097463.0,23399239.0,2818922.0,80936915.0,17230274.0,39496033.0,14633042.0,118607624.0,41572460.0,40901144.0,193773827.0,1732457.0,2748219.0,138501770.0,123863052.0,3848407.0,66245106.0,4458542.0,21680981.0,2295527.0,1406117221.0,338245720.0,1722493.0,236456649.0,75626414.0,1219139.0,95275.0,76662675.0,1.0,1.0,1.0,1.0,1.0,1,63.8,1508.69
2021-04,1903150184.0,978263415.0,2585865.0,1076380.0,2220450.0,2210118.0,602909.0,7256290.0,58019846.0,46719554.0,4494506.0,180366.0,595023.0,23827518.0,408537066.0,599485.0,2291971.0,68053370.0,12240723.0,13968161.0,8767903.0,102860564.0,2273583.0,73910316.0,20820061.0,7384974.0,67603753.0,240926533.0,65909982.0,29863903.0,3137914.0,4024556.0,15307609.0,969399.0,724399.0,1995323.0,20526075.0,660433.0,69140098.0,404284.0,36197.0,59825169.0,11659034.0,126708657.0,2561120.0,8611468.0,130931.0,975601.0,11966968.0,38916565.0,2947321.0,96627020.0,11095681.0,27216002.0,16001532.0,88200304.0,35107003.0,44892963.0,213641435.0,1411249.0,2649744.0,132268299.0,117712659.0,3799428.0,74118121.0,4370987.0,26071858.0,3140902.0,1288157568.0,332967738.0,1677564.0,246936424.0,46403685.0,1780023.0,365773.0,89957528.0,1.0,1.0,1.0,1.0,1.0,1,60.8,1665.54
2021-05,1913731754.0,894922815.0,3773773.0,781715.0,3645854.0,3756884.0,393990.0,8742000.0,70089003.0,35019427.0,3971646.0,263325.0,198520.0,14847019.0,406691780.0,942550.0,934518.0,73223273.0,15369872.0,12942496.0,9729715.0,103898939.0,1772586.0,95608203.0,25973172.0,15795782.0,64309905.0,288335468.0,61159532.0,13182788.0,4032242.0,3472255.0,18595201.0,113648.0,387071.0,3616586.0,18279054.0,3857746.0,143399297.0,14541452.0,20525368.0,72646087.0,13329276.0,120088893.0,4267491.0,10378682.0,236017.0,565363.0,11932070.0,29105176.0,2732765.0,96468301.0,13132745.0,31865368.0,22034514.0,152046708.0,41230185.0,67900907.0,222686391.0,3406828.0,1518648.0,159796596.0,148406735.0,3757878.0,70242630.0,4916762.0,31184480.0,2723835.0,1433123515.0,328422857.0,2100905.0,253146705.0,51593402.0,883740.0,251242.0,54334660.0,1.0,1.0,1.0,1.0,1.0,1,61.6,1828.85
2021-06,2105173084.0,1029942508.0,4104203.0,1134016.0,4386903.0,3481213.0,467957.0,8326636.0,75807834.0,39997347.0,4738510.0,548626.0,260085.0,20483781.0,413592427.0,168223.0,1149371.0,49052014.0,22240938.0,31398427.0,8036887.0,103067443.0,2034431.0,102040498.0,20212268.0,15981406.0,78355952.0,260856559.0,67483448.0,11610549.0,3675954.0,3353189.0,18769625.0,332772.0,923375.0,1432444.0,17977444.0,2600168.0,111056483.0,2311541.0,48400846.0,81932613.0,15613401.0,153600763.0,1643785.0,9528377.0,25792.0,1029236.0,10503424.0,24338362.0,5535943.0,122837363.0,13918866.0,47663962.0,15257746.0,117069688.0,42240517.0,11313253.0,217941611.0,3079407.0,2138691.0,137320877.0,134454076.0,3037368.0,80553992.0,5186376.0,32839907.0,2497545.0,1440275707.0,406688752.0,2387640.0,293681647.0,93888772.0,1540416.0,881053.0,112054247.0,1.0,1.0,1.0,1.0,1.0,1,61.3,1775.39
2021-07,2094780820.0,1072854256.0,2186842.0,769100.0,3529786.0,3469032.0,735463.0,11902064.0,92674643.0,46207896.0,5344436.0,829744.0,273877.0,14395886.0,397061149.0,76355.0,798135.0,61635926.0,7306575.0,20354735.0,12192553.0,157140716.0,3118181.0,96995911.0,25956763.0,11630468.0,76594615.0,259392606.0,63597620.0,14651241.0,2860092.0,4545341.0,15940747.0,156624.0,480382.0,3860144.0,19740291.0,2126054.0,133985150.0,11461422.0,2810361.0,51324714.0,12048157.0,157544652.0,1301537.0,6947016.0,169388.0,501733.0,12010139.0,45402812.0,2089947.0,86789511.0,11988642.0,29600995.0,20336683.0,142331763.0,42607044.0,22606938.0,224924464.0,7139876.0,3887115.0,124623111.0,194530994.0,3317131.0,49988135.0,3704048.0,27036130.0,3459845.0,1393052877.0,439392701.0,2227296.0,215007607.0,63037093.0,1824855.0,459958.0,116140078.0,1.0,1.0,1.0,1.0,1.0,1,60.2,1770.37
2021-08,2304995424.0,1147361870.0,4858145.0,1641124.0,4054273.0,5023556.0,618515.0,25327474.0,78201150.0,43698793.0,5068449.0,184642.0,534653.0,19374476.0,474374081.0,76289.0,2045977.0,60466752.0,31111528.0,7117036.0,7079659.0,85429995.0,1756050.0,74909051.0,25392249.0,11493451.0,81683692.0,278798287.0,80941311.0,11895695.0,4162776.0,3417711.0,18579809.0,69990.0,2083371.0,2974466.0,20704884.0,897559.0,46954993.0,10370653.0,23853083.0,77726049.0,14381850.0,148581678.0,1287090.0,10315523.0,139199.0,1168826.0,14776116.0,7443443.0,3306073.0,103928717.0,13582367.0,45729447.0,14907777.0,130095140.0,51416791.0,55140854.0,222477579.0,3242956.0,4084691.0,168824243.0,175667355.0,4450795.0,47666673.0,3783375.0,32590467.0,4851510.0,1593682644.0,339133042.0,2382506.0,229514391.0,110094936.0,1189094.0,253784.0,86985333.0,1.0,1.0,1.0,1.0,1.0,1,59.8,1807.2
2021-09,2334350974.0,1182089450.0,3331694.0,1036351.0,3618614.0,4282674.0,642522.0,13693363.0,86644667.0,45667091.0,5428565.0,650267.0,329571.0,26859229.0,496758076.0,185679.0,926268.0,55120389.0,29249750.0,9366930.0,8476187.0,123129616.0,2328108.0,105961440.0,25808852.0,12730781.0,68034608.0,291118283.0,80269675.0,13348184.0,3214352.0,3530887.0,13489305.0,234614.0,2195687.0,3845486.0,21388260.0,4559553.0,142194861.0,18776856.0,35711534.0,44353104.0,10550055.0,107331713.0,904982.0,8517420.0,264576.0,564570.0,13273539.0,48794766.0,4007232.0,157393675.0,13632176.0,48831554.0,25472335.0,81771509.0,34397836.0,57414396.0,268867162.0,701613.0,3745553.0,177375784.0,176784267.0,3000594.0,41853825.0,2814086.0,31342850.0,2005161.0,1529996090.0,468502729.0,2962055.0,236233607.0,39782968.0,2266161.0,252382.0,67597327.0,1.0,1.0,1.0,1.0,1.0,1,60.8,1650.15
2021-10,2488429887.0,1262325770.0,5155709.0,882265.0,3720128.0,6239825.0,469940.0,20618717.0,159190.0,39547033.0,4463250.0,595912.0,282531.0,12456161.0,322264673.0,0.0,264909.0,50837575.0,19598346.0,18231478.0,7538780.0,87848746.0,1465918.0,93866225.0,36122619.0,8428019.0,60562341.0,270010021.0,85890518.0,17748810.0,3762213.0,4628690.0,16981497.0,605309.0,280459.0,2433756.0,18158558.0,3495513.0,67582246.0,22783722.0,28670936.0,60078200.0,12438617.0,132704171.0,660005.0,6853267.0,114385.0,809679.0,10683291.0,15497525.0,2182273.0,182520408.0,12749215.0,28725595.0,26401195.0,185111448.0,49561106.0,118872739.0,301040158.0,1561997.0,3629640.0,151408393.0,194018752.0,3690265.0,35444272.0,4383840.0,35293133.0,3280870.0,1479714558.0,409510720.0,2061179.0,218235504.0,102239554.0,981813.0,109224.0,222939353.0,1.0,1.0,1.0,1.0,1.0,1,60.7,1564.0949999999998
2021-11,2440523618.0,1260558576.0,11249040.0,757186.0,3968166.0,4878189.0,395440.0,11372215.0,53112421.0,44147868.0,4592310.0,676189.0,488842.0,49737559.0,280635312.0,179544.0,2267645.0,57845851.0,38340375.0,26096488.0,6854185.0,98085326.0,1876790.0,150397968.0,21410787.0,19711002.0,97458182.0,291393131.0,87504422.0,24111103.0,3265386.0,5465181.0,16427799.0,207350.0,994164.0,4634931.0,19643675.0,419569.0,98319042.0,1902034.0,25112015.0,63079604.0,15152544.0,130386267.0,828299.0,7997992.0,26434.0,9050274.0,18507864.0,45817739.0,3746928.0,164430910.0,17889411.0,47546510.0,20038292.0,181453168.0,42247049.0,188955719.0,282398679.0,14775094.0,3643379.0,170939867.0,310971759.0,4878857.0,103940642.0,3201251.0,33693876.0,3187482.0,1582705745.0,450420315.0,4008014.0,317629772.0,61021372.0,5367072.0,5651.0,39441604.0,1.0,1.0,1.0,1.0,1.0,1,60.8,1510.09
2021-12,2205861663.0,1290992000.0,4996422.0,748951.0,3512761.0,5357935.0,462491.0,10838129.0,83119594.0,48604547.0,5955540.0,258235.0,233684.0,24919813.0,326209346.0,464279.0,1421861.0,64704532.0,17375389.0,15548021.0,7378579.0,106284796.0,2624116.0,92254304.0,49441644.0,7930071.0,84187771.0,281875828.0,87784244.0,22868415.0,3632046.0,4296247.0,13959287.0,346335.0,807929.0,3304973.0,20472977.0,3599210.0,88824211.0,27364386.0,2443193.0,79371141.0,26078405.0,138066652.0,824484.0,8106036.0,370368.0,4406728.0,15687459.0,35897192.0,2646863.0,158936351.0,15943119.0,37806193.0,25510256.0,187738679.0,55622159.0,79121769.0,315383041.0,520516.0,3273074.0,145471141.0,290956315.0,2964141.0,63802403.0,2680038.0,36582055.0,2129078.0,1688510220.0,513325090.0,3013608.0,219746644.0,117596804.0,1175086.0,94683.0,175594169.0,1.0,1.0,1.0,1.0,1.0,1,58.3,1513.67
